brand,brand_url,model,repair_type,price,timestamp,repair_type_matched,source_score,device_name,device_clean,repair_name,repair_clean,device_score,repair_score,price_clean,median_price,is_outlier,match_score,final_score,device_standard,repair_standard
Samsung,https://save.co/reparation/samsung/galaxy-s20-ultra-5g?shop=DT060,GALAXY S20 ULTRA 5G,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:39:55+00:00,False,0.5,samsung galaxy s20 ultra 5g,samsung galaxy s20 ultra 5g,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s20 ultra 5g,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s20-ultra-5g?shop=DT060,GALAXY S20 ULTRA 5G,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:39:55+00:00,False,0.5,samsung galaxy s20 ultra 5g,samsung galaxy s20 ultra 5g,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s20 ultra 5g,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Module Afficheur,219.9,2026-04-05T12:40:12+00:00,False,0.5,samsung galaxy s10e,samsung galaxy s10e,module afficheur,module afficheur,1.0,1.0,219.9,59.9,True,1.3,0.0,samsung galaxy s10e,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Batterie,69.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s10e,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Batterie,69.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s10e,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Bouton volume,49.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,bouton volume,bouton volume,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10e,bouton volume
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Façade arrière,169.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,façade arrière,faade arrire,1.0,0.9230769230769231,169.9,59.9,True,1.2615384615384615,0.0,samsung galaxy s10e,façade arrière
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Haut parleur,49.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10e,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Bouton ON/OFF,79.9,2026-04-05T12:40:12+00:00,True,0.5,samsung galaxy s10e,samsung galaxy s10e,bouton on/off,bouton onoff,1.0,0.96,79.9,59.9,False,1.28,0.64,samsung galaxy s10e,bouton on/off
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Remplacement Camera Avant Galaxy S10e,79.9,2026-04-05T12:40:12+00:00,False,0.5,samsung galaxy s10e,samsung galaxy s10e,camera,camera,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s10e,camera
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Diagnostique,19.9,2026-04-05T12:40:12+00:00,False,0.5,samsung galaxy s10e,samsung galaxy s10e,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s10e,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:40:12+00:00,False,0.5,samsung galaxy s10e,samsung galaxy s10e,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s10e,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s10e?shop=DT060,GALAXY S10E,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:40:12+00:00,False,0.5,samsung galaxy s10e,samsung galaxy s10e,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s10e,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Module Afficheur,189.9,2026-04-05T12:40:26+00:00,False,0.5,samsung galaxy s9,samsung galaxy s9,module afficheur,module afficheur,1.0,1.0,189.9,59.9,True,1.3,0.0,samsung galaxy s9,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Batterie,79.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,battery,battery,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s9,battery
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Batterie,69.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s9,battery
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Ecouteur,39.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,samsung galaxy s9,ecouteur
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Bouton volume,49.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,bouton volume,bouton volume,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s9,bouton volume
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Bouton ON/OFF,49.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,bouton on/off,bouton onoff,1.0,0.96,49.9,59.9,False,1.28,0.64,samsung galaxy s9,bouton on/off
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Façade arrière,99.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,façade arrière,faade arrire,1.0,0.9230769230769231,99.9,59.9,True,1.2615384615384615,0.0,samsung galaxy s9,façade arrière
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Remplacement Camera Avant Galaxy S9,99.9,2026-04-05T12:40:26+00:00,False,0.5,samsung galaxy s9,samsung galaxy s9,camera,camera,1.0,1.0,99.9,59.9,True,1.3,0.0,samsung galaxy s9,camera
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Haut parleur,49.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s9,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Connecteur de charge,79.9,2026-04-05T12:40:26+00:00,True,0.5,samsung galaxy s9,samsung galaxy s9,connecteur de charge,connecteur de charge,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s9,connecteur de charge
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Diagnostique,19.9,2026-04-05T12:40:26+00:00,False,0.5,samsung galaxy s9,samsung galaxy s9,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s9,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:40:26+00:00,False,0.5,samsung galaxy s9,samsung galaxy s9,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s9,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s9?shop=DT060,GALAXY S9,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:40:26+00:00,False,0.5,samsung galaxy s9,samsung galaxy s9,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s9,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Module Afficheur,279.9,2026-04-05T12:40:42+00:00,False,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,module afficheur,module afficheur,1.0,1.0,279.9,59.9,True,1.3,0.0,samsung galaxy s10 5g,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Batterie,79.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,battery,battery,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s10 5g,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Batterie,69.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s10 5g,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Bouton volume,49.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,bouton volume,bouton volume,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10 5g,bouton volume
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Carte Secondaire,79.9,2026-04-05T12:40:42+00:00,False,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,carte secondaire,carte secondaire,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s10 5g,carte secondaire
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Bouton ON/OFF,49.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,bouton on/off,bouton onoff,1.0,0.96,49.9,59.9,False,1.28,0.64,samsung galaxy s10 5g,bouton on/off
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Lentille Appareil Photo,219.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,lentille appareil photo,lentille appareil photo,1.0,1.0,219.9,59.9,True,1.3,0.0,samsung galaxy s10 5g,lentille appareil photo
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Appareil photo avant,119.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,appareil photo avant,appareil photo avant,1.0,1.0,119.9,59.9,True,1.3,0.0,samsung galaxy s10 5g,appareil photo avant
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Haut parleur,49.9,2026-04-05T12:40:42+00:00,True,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10 5g,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Diagnostique,19.9,2026-04-05T12:40:42+00:00,False,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s10 5g,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:40:42+00:00,False,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s10 5g,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s10-5g?shop=DT060,GALAXY S10 5G,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:40:42+00:00,False,0.5,samsung galaxy s10 5g,samsung galaxy s10 5g,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s10 5g,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Module Afficheur,139.9,2026-04-05T12:40:58+00:00,False,0.5,samsung galaxy s7,samsung galaxy s7,module afficheur,module afficheur,1.0,1.0,139.9,59.9,True,1.3,0.0,samsung galaxy s7,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Batterie,69.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s7,battery
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Batterie,69.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s7,battery
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Micro,39.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,micro,micro,1.0,1.0,39.9,59.9,False,1.3,0.65,samsung galaxy s7,micro
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Ecouteur,49.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,ecouteur,ecouteur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s7,ecouteur
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Appareil photo arrière,89.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,appareil photo arrière,appareil photo arrire,1.0,0.9767441860465116,89.9,59.9,True,1.2883720930232558,0.0,samsung galaxy s7,appareil photo arrière
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Remplacement Camera Avant Galaxy S7 Edge,59.9,2026-04-05T12:40:58+00:00,False,0.5,samsung galaxy s7,samsung galaxy s7,camera,camera,1.0,1.0,59.9,59.9,False,1.3,0.65,samsung galaxy s7,camera
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Haut parleur,49.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s7,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Connecteur de charge,89.9,2026-04-05T12:40:58+00:00,True,0.5,samsung galaxy s7,samsung galaxy s7,connecteur de charge,connecteur de charge,1.0,1.0,89.9,59.9,True,1.3,0.0,samsung galaxy s7,connecteur de charge
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Diagnostique,19.9,2026-04-05T12:40:58+00:00,False,0.5,samsung galaxy s7,samsung galaxy s7,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s7,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:40:58+00:00,False,0.5,samsung galaxy s7,samsung galaxy s7,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s7,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s7?shop=DT060,GALAXY S7,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:40:58+00:00,False,0.5,samsung galaxy s7,samsung galaxy s7,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s7,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Module Afficheur,279.9,2026-04-05T12:41:14+00:00,False,0.5,samsung galaxy s10,samsung galaxy s10,module afficheur,module afficheur,1.0,1.0,279.9,59.9,True,1.3,0.0,samsung galaxy s10,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Batterie,79.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,battery,battery,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s10,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Batterie,69.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s10,battery
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Vibreur,49.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,vibreur,vibreur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10,vibreur
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Bouton volume,49.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,bouton volume,bouton volume,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10,bouton volume
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Façade arrière,189.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,façade arrière,faade arrire,1.0,0.9230769230769231,189.9,59.9,True,1.2615384615384615,0.0,samsung galaxy s10,façade arrière
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Bouton ON/OFF,49.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,bouton on/off,bouton onoff,1.0,0.96,49.9,59.9,False,1.28,0.64,samsung galaxy s10,bouton on/off
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Haut parleur,49.9,2026-04-05T12:41:14+00:00,True,0.5,samsung galaxy s10,samsung galaxy s10,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s10,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Remplacement Camera Avant Galaxy S10e,79.9,2026-04-05T12:41:14+00:00,False,0.5,samsung galaxy s10,samsung galaxy s10,camera,camera,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s10,camera
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Diagnostique,19.9,2026-04-05T12:41:14+00:00,False,0.5,samsung galaxy s10,samsung galaxy s10,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s10,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:41:14+00:00,False,0.5,samsung galaxy s10,samsung galaxy s10,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s10,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s10?shop=DT060,GALAXY S10,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:41:14+00:00,False,0.5,samsung galaxy s10,samsung galaxy s10,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s10,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Module Afficheur,209.9,2026-04-05T12:41:29+00:00,False,0.5,samsung galaxy s8,samsung galaxy s8,module afficheur,module afficheur,1.0,1.0,209.9,59.9,True,1.3,0.0,samsung galaxy s8,module afficheur
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Batterie,69.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s8,battery
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Batterie,49.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s8,battery
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Ecouteur,39.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,samsung galaxy s8,ecouteur
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Haut parleur,49.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,haut parleur,haut parleur,1.0,1.0,49.9,59.9,False,1.3,0.65,samsung galaxy s8,haut parleur
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Remplacement Camera Avant Galaxy S8,59.9,2026-04-05T12:41:29+00:00,False,0.5,samsung galaxy s8,samsung galaxy s8,camera,camera,1.0,1.0,59.9,59.9,False,1.3,0.65,samsung galaxy s8,camera
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Façade arrière,89.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,façade arrière,faade arrire,1.0,0.9230769230769231,89.9,59.9,True,1.2615384615384615,0.0,samsung galaxy s8,façade arrière
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Connecteur de charge,79.9,2026-04-05T12:41:29+00:00,True,0.5,samsung galaxy s8,samsung galaxy s8,connecteur de charge,connecteur de charge,1.0,1.0,79.9,59.9,False,1.3,0.65,samsung galaxy s8,connecteur de charge
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Diagnostique,19.9,2026-04-05T12:41:29+00:00,False,0.5,samsung galaxy s8,samsung galaxy s8,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,samsung galaxy s8,diagnostique
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Désoxydation Galaxy A8 2018,79.9,2026-04-05T12:41:29+00:00,False,0.5,samsung galaxy s8,samsung galaxy s8,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,samsung galaxy s8,désoxydation galaxy a8 2018
Samsung,https://save.co/reparation/samsung/galaxy-s8?shop=DT060,GALAXY S8,Mise à jour logiciel Lumia 535,39.9,2026-04-05T12:41:29+00:00,False,0.5,samsung galaxy s8,samsung galaxy s8,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,samsung galaxy s8,mise à jour logiciel lumia 535
Samsung,https://save.co/reparation/samsung/galaxy-s7-edge?shop=DT060,GALAXY S7 EDGE,Remplacement Ecran Galaxy S7 Edge Noir,199.9,2026-04-05T12:41:43+00:00,False,0.5,samsung galaxy s7 edge,samsung galaxy s7 edge,remplacement ecran galaxy s7 edge noir,remplacement ecran galaxy s7 edge noir,1.0,1.0,199.9,59.9,True,1.3,0.0,samsung galaxy s7 edge,remplacement ecran galaxy s7 edge noir
Samsung,https://save.co/reparation/samsung/galaxy-s7-edge?shop=DT060,GALAXY S7 EDGE,Batterie,69.9,2026-04-05T12:41:43+00:00,True,0.5,samsung galaxy s7 edge,samsung galaxy s7 edge,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s7 edge,battery
Samsung,https://save.co/reparation/samsung/galaxy-s7-edge?shop=DT060,GALAXY S7 EDGE,Batterie,69.9,2026-04-05T12:41:43+00:00,True,0.5,samsung galaxy s7 edge,samsung galaxy s7 edge,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,samsung galaxy s7 edge,battery
